chrom.i.,start.i.,end.i.,chrom.j.,start.j.,end.j.,interaction,Tes,GC,Acc
chr2L,152000,154000,2L,168000,170000,95,2,0.425037481,303.051395
chr2L,152000,154000,2L,170000,172000,107,1,0.404047976,115.6505859
chr2L,152000,154000,2L,172000,174000,106,1.5,0.41854073,82.47299491
chr2L,152000,154000,2L,174000,176000,37,0.5,0.406546727,80.09842831
chr2L,152000,154000,2L,176000,178000,62,1,0.403048476,75.41962751
chr2L,152000,154000,2L,178000,180000,122,1.5,0.438530735,90.0513195
chr2L,152000,154000,2L,180000,182000,103,0.5,0.449775112,102.948387
chr2L,152000,154000,2L,182000,184000,35,4,0.423538231,241.9583681
chr2L,152000,154000,2L,184000,186000,137,1,0.506996502,99.99973335
chr2L,152000,154000,2L,186000,188000,97,0.5,0.463018491,86.58434122
chr2L,152000,154000,2L,188000,190000,110,0.5,0.495252374,101.696548
chr2L,152000,154000,2L,190000,192000,120,0.5,0.477261369,100.7058582
chr2L,152000,154000,2L,192000,194000,59,0.5,0.467516242,93.87403435
chr2L,152000,154000,2L,194000,196000,101,0.5,0.489755122,105.6967328
chr2L,152000,154000,2L,196000,198000,81,0.5,0.482508746,104.6261355
chr2L,152000,154000,2L,198000,2.00E+05,67,0.5,0.490254873,100.8679246
chr2L,152000,154000,2L,2.00E+05,202000,75,1,0.454522739,93.29472296
chr2L,152000,154000,2L,202000,204000,67,3.5,0.402298851,176.4179858
chr2L,152000,154000,2L,204000,206000,79,1,0.47826087,117.7456216
chr2L,152000,154000,2L,206000,208000,68,3,0.448525737,194.6398133
chr2L,152000,154000,2L,208000,210000,70,1,0.488005997,94.41813701
chr2L,152000,154000,2L,210000,212000,59,0.5,0.412793603,89.51342138
chr2L,152000,154000,2L,212000,214000,81,0.5,0.508495752,107.2655908
chr2L,152000,154000,2L,214000,216000,85,0.5,0.494752624,99.10076106
chr2L,152000,154000,2L,216000,218000,34,0.5,0.471764118,101.6531094
chr2L,152000,154000,2L,218000,220000,36,0.5,0.443778111,86.22836438
chr2L,152000,154000,2L,220000,222000,35,6,0.438530735,204.4625334
chr2L,152000,154000,2L,222000,224000,35,17.5,0.467766117,416.1078706
chr2L,152000,154000,2L,224000,226000,5,2,0.464017991,371.3043959
chr2L,154000,156000,2L,154000,156000,854,3,0.451774113,402.6991861
chr2L,154000,156000,2L,156000,158000,1865,2,0.436281859,343.1131485
chr2L,154000,156000,2L,158000,160000,906,5.5,0.418290855,657.8301396
chr2L,154000,156000,2L,160000,162000,87,9.5,0.434282859,2036.039309
chr2L,154000,156000,2L,162000,164000,139,2.5,0.409545227,600.3608202
chr2L,154000,156000,2L,164000,166000,266,2,0.407546227,453.3158941
chr2L,154000,156000,2L,166000,168000,83,2,0.414042979,1162.01647
chr2L,154000,156000,2L,168000,170000,151,3,0.409545227,457.7877435
chr2L,154000,156000,2L,170000,172000,164,2,0.388555722,270.3869345
chr2L,154000,156000,2L,172000,174000,137,2.5,0.403048476,237.2093434
chr2L,154000,156000,2L,174000,176000,47,1.5,0.391054473,234.8347768
chr2L,154000,156000,2L,176000,178000,70,2,0.387556222,230.155976
chr2L,154000,156000,2L,178000,180000,132,2.5,0.423038481,244.787668
chr2L,154000,156000,2L,180000,182000,135,1.5,0.434282859,257.6847356
chr2L,154000,156000,2L,182000,184000,37,5,0.408045977,396.6947166
chr2L,154000,156000,2L,184000,186000,156,2,0.491504248,254.7360819
chr2L,154000,156000,2L,186000,188000,119,1.5,0.447526237,241.3206897
chr2L,154000,156000,2L,188000,190000,121,1.5,0.47976012,256.4328965
chr2L,154000,156000,2L,190000,192000,114,1.5,0.461769115,255.4422067
chr2L,154000,156000,2L,192000,194000,64,1.5,0.452023988,248.6103829
chr2L,154000,156000,2L,194000,196000,96,1.5,0.474262869,260.4330813
chr2L,154000,156000,2L,196000,198000,75,1.5,0.467016492,259.362484
chr2L,154000,156000,2L,198000,2.00E+05,50,1.5,0.474762619,255.6042731
chr2L,154000,156000,2L,2.00E+05,202000,77,2,0.439030485,248.0310715
chr2L,154000,156000,2L,202000,204000,112,4.5,0.386806597,331.1543343
chr2L,154000,156000,2L,204000,206000,125,2,0.462768616,272.4819701
chr2L,154000,156000,2L,206000,208000,93,4,0.433033483,349.3761618
chr2L,154000,156000,2L,208000,210000,65,2,0.472513743,249.1544855
chr2L,154000,156000,2L,210000,212000,55,1.5,0.397301349,244.2497699
chr2L,154000,156000,2L,212000,214000,65,1.5,0.493003498,262.0019394
chr2L,154000,156000,2L,214000,216000,73,1.5,0.47926037,253.8371096
chr2L,154000,156000,2L,216000,218000,33,1.5,0.456271864,256.3894579
chr2L,154000,156000,2L,218000,220000,29,1.5,0.428285857,240.9647129
chr2L,154000,156000,2L,220000,222000,43,7,0.423038481,359.1988819
chr2L,154000,156000,2L,222000,224000,32,18.5,0.452273863,570.8442191
chr2L,154000,156000,2L,224000,226000,10,3,0.448525737,526.0407444
chr2L,156000,158000,2L,156000,158000,1435,1,0.420789605,283.5271109
chr2L,156000,158000,2L,158000,160000,2301,4.5,0.402798601,598.244102
chr2L,156000,158000,2L,160000,162000,196,8.5,0.418790605,1976.453272
chr2L,156000,158000,2L,162000,164000,341,1.5,0.394052974,540.7747825
chr2L,156000,158000,2L,164000,166000,559,1,0.392053973,393.7298565
chr2L,156000,158000,2L,166000,168000,189,1,0.398550725,1102.430433
chr2L,156000,158000,2L,168000,170000,344,2,0.394052974,398.2017059
chr2L,156000,158000,2L,170000,172000,307,1,0.373063468,210.8008968
chr2L,156000,158000,2L,172000,174000,306,1.5,0.387556222,177.6233058
chr2L,156000,158000,2L,174000,176000,113,0.5,0.375562219,175.2487392
chr2L,156000,158000,2L,176000,178000,166,1,0.372063968,170.5699384
chr2L,156000,158000,2L,178000,180000,278,1.5,0.407546227,185.2016304
chr2L,156000,158000,2L,180000,182000,221,0.5,0.418790605,198.0986979
chr2L,156000,158000,2L,182000,184000,71,4,0.392553723,337.108679
chr2L,156000,158000,2L,184000,186000,295,1,0.476011994,195.1500443
chr2L,156000,158000,2L,186000,188000,201,0.5,0.432033983,181.7346521
chr2L,156000,158000,2L,188000,190000,225,0.5,0.464267866,196.8468589
chr2L,156000,158000,2L,190000,192000,218,0.5,0.446276862,195.8561691
chr2L,156000,158000,2L,192000,194000,72,0.5,0.436531734,189.0243453
chr2L,156000,158000,2L,194000,196000,185,0.5,0.458770615,200.8470437
chr2L,156000,158000,2L,196000,198000,151,0.5,0.451524238,199.7764464
chr2L,156000,158000,2L,198000,2.00E+05,94,0.5,0.459270365,196.0182355
chr2L,156000,158000,2L,2.00E+05,202000,136,1,0.423538231,188.4450339
chr2L,156000,158000,2L,202000,204000,149,3.5,0.371314343,271.5682967
chr2L,156000,158000,2L,204000,206000,183,1,0.447276362,212.8959325
chr2L,156000,158000,2L,206000,208000,148,3,0.417541229,289.7901242
chr2L,156000,158000,2L,208000,210000,91,1,0.457021489,189.5684479
chr2L,156000,158000,2L,210000,212000,65,0.5,0.381809095,184.6637323
chr2L,156000,158000,2L,212000,214000,101,0.5,0.477511244,202.4159018
chr2L,156000,158000,2L,214000,216000,87,0.5,0.463768116,194.251072
chr2L,156000,158000,2L,216000,218000,45,0.5,0.44077961,196.8034203
chr2L,156000,158000,2L,218000,220000,54,0.5,0.412793603,181.3786753
chr2L,156000,158000,2L,220000,222000,41,6,0.407546227,299.6128443
chr2L,156000,158000,2L,222000,224000,36,17.5,0.436781609,511.2581815
chr2L,156000,158000,2L,224000,226000,8,2,0.433033483,466.4547068
chr2L,158000,160000,2L,158000,160000,743,8,0.384807596,912.961093
chr2L,158000,160000,2L,160000,162000,245,12,0.4007996,2291.170263
chr2L,158000,160000,2L,162000,164000,619,5,0.376061969,855.4917736
chr2L,158000,160000,2L,164000,166000,1002,4.5,0.374062969,708.4468475
chr2L,158000,160000,2L,166000,168000,380,4.5,0.38055972,1417.147424
chr2L,158000,160000,2L,168000,170000,597,5.5,0.376061969,712.918697
chr2L,158000,160000,2L,170000,172000,563,4.5,0.355072464,525.5178879
chr2L,158000,160000,2L,172000,174000,511,5,0.369565217,492.3402969
chr2L,158000,160000,2L,174000,176000,161,4,0.357571214,489.9657303
chr2L,158000,160000,2L,176000,178000,270,4.5,0.354072964,485.2869295
chr2L,158000,160000,2L,178000,180000,472,5,0.389555222,499.9186215
chr2L,158000,160000,2L,180000,182000,422,4,0.4007996,512.815689
chr2L,158000,160000,2L,182000,184000,95,7.5,0.374562719,651.8256701
chr2L,158000,160000,2L,184000,186000,414,4.5,0.45802099,509.8670353
chr2L,158000,160000,2L,186000,188000,251,4,0.414042979,496.4516432
chr2L,158000,160000,2L,188000,190000,276,4,0.446276862,511.5638499
chr2L,158000,160000,2L,190000,192000,230,4,0.428285857,510.5731602
chr2L,158000,160000,2L,192000,194000,103,4,0.41854073,503.7413363
chr2L,158000,160000,2L,194000,196000,188,4,0.44077961,515.5640347
chr2L,158000,160000,2L,196000,198000,128,4,0.433533233,514.4934375
chr2L,158000,160000,2L,198000,2.00E+05,94,4,0.44127936,510.7352265
chr2L,158000,160000,2L,2.00E+05,202000,134,4.5,0.405547226,503.1620249
chr2L,158000,160000,2L,202000,204000,144,7,0.353323338,586.2852878
chr2L,158000,160000,2L,204000,206000,132,4.5,0.429285357,527.6129236
chr2L,158000,160000,2L,206000,208000,104,6.5,0.399550225,604.5071152
chr2L,158000,160000,2L,208000,210000,90,4.5,0.439030485,504.285439
chr2L,158000,160000,2L,210000,212000,60,4,0.363818091,499.3807233
chr2L,158000,160000,2L,212000,214000,82,4,0.45952024,517.1328928
chr2L,158000,160000,2L,214000,216000,76,4,0.445777111,508.968063
chr2L,158000,160000,2L,216000,218000,48,4,0.422788606,511.5204114
chr2L,158000,160000,2L,218000,220000,54,4,0.394802599,496.0956663
chr2L,158000,160000,2L,220000,222000,37,9.5,0.389555222,614.3298353
chr2L,158000,160000,2L,222000,224000,53,21,0.418790605,825.9751726
chr2L,158000,160000,2L,224000,226000,5,5.5,0.415042479,781.1716978
chr2L,160000,162000,2L,160000,162000,30,16,0.416791604,3669.379432
chr2L,160000,162000,2L,162000,164000,168,9,0.392053973,2233.700943
chr2L,160000,162000,2L,164000,166000,280,8.5,0.390054973,2086.656017
chr2L,160000,162000,2L,166000,168000,136,8.5,0.396551724,2795.356593
chr2L,160000,162000,2L,168000,170000,150,9.5,0.392053973,2091.127867
chr2L,160000,162000,2L,170000,172000,133,8.5,0.371064468,1903.727058
chr2L,160000,162000,2L,172000,174000,128,9,0.385557221,1870.549466
chr2L,160000,162000,2L,174000,176000,50,8,0.373563218,1868.1749
chr2L,160000,162000,2L,176000,178000,55,8.5,0.370064968,1863.496099
chr2L,160000,162000,2L,178000,180000,111,9,0.405547226,1878.127791
chr2L,160000,162000,2L,180000,182000,101,8,0.416791604,1891.024859
chr2L,160000,162000,2L,182000,184000,26,11.5,0.390554723,2030.03484
chr2L,160000,162000,2L,184000,186000,97,8.5,0.474012994,1888.076205
chr2L,160000,162000,2L,186000,188000,65,8,0.430034983,1874.660813
chr2L,160000,162000,2L,188000,190000,50,8,0.462268866,1889.77302
chr2L,160000,162000,2L,190000,192000,60,8,0.444277861,1888.78233
chr2L,160000,162000,2L,192000,194000,36,8,0.434532734,1881.950506
chr2L,160000,162000,2L,194000,196000,39,8,0.456771614,1893.773204
chr2L,160000,162000,2L,196000,198000,28,8,0.449525237,1892.702607
chr2L,160000,162000,2L,198000,2.00E+05,19,8,0.457271364,1888.944396
chr2L,160000,162000,2L,2.00E+05,202000,33,8.5,0.42153923,1881.371195
chr2L,160000,162000,2L,202000,204000,39,11,0.369315342,1964.494457
chr2L,160000,162000,2L,204000,206000,34,8.5,0.445277361,1905.822093
chr2L,160000,162000,2L,206000,208000,29,10.5,0.415542229,1982.716285
chr2L,160000,162000,2L,208000,210000,22,8.5,0.455022489,1882.494609
chr2L,160000,162000,2L,210000,212000,8,8,0.379810095,1877.589893
chr2L,160000,162000,2L,212000,214000,15,8,0.475512244,1895.342062
chr2L,160000,162000,2L,214000,216000,27,8,0.461769115,1887.177233
chr2L,160000,162000,2L,216000,218000,7,8,0.43878061,1889.729581
chr2L,160000,162000,2L,218000,220000,13,8,0.410794603,1874.304836
chr2L,160000,162000,2L,220000,222000,15,13.5,0.405547226,1992.539005
chr2L,160000,162000,2L,222000,224000,16,25,0.434782609,2204.184342
chr2L,160000,162000,2L,224000,226000,1,9.5,0.431034483,2159.380867
chr2L,162000,164000,2L,162000,164000,162,2,0.367316342,798.0224542
chr2L,162000,164000,2L,164000,166000,783,1.5,0.365317341,650.9775281
chr2L,162000,164000,2L,166000,168000,305,1.5,0.371814093,1359.678104
chr2L,162000,164000,2L,168000,170000,384,2.5,0.367316342,655.4493776
chr2L,162000,164000,2L,170000,172000,419,1.5,0.346326837,468.0485685
chr2L,162000,164000,2L,172000,174000,355,2,0.36081959,434.8709774
chr2L,162000,164000,2L,174000,176000,124,1,0.348825587,432.4964108
chr2L,162000,164000,2L,176000,178000,155,1.5,0.345327336,427.81761
chr2L,162000,164000,2L,178000,180000,284,2,0.380809595,442.449302
chr2L,162000,164000,2L,180000,182000,243,1,0.392053973,455.3463696
chr2L,162000,164000,2L,182000,184000,66,4.5,0.365817091,594.3563506
chr2L,162000,164000,2L,184000,186000,242,1.5,0.449275362,452.3977159
chr2L,162000,164000,2L,186000,188000,141,1,0.405297351,438.9823238
chr2L,162000,164000,2L,188000,190000,145,1,0.437531234,454.0945305
chr2L,162000,164000,2L,190000,192000,155,1,0.41954023,453.1038408
chr2L,162000,164000,2L,192000,194000,64,1,0.409795102,446.2720169
chr2L,162000,164000,2L,194000,196000,109,1,0.432033983,458.0947153
chr2L,162000,164000,2L,196000,198000,74,1,0.424787606,457.0241181
chr2L,162000,164000,2L,198000,2.00E+05,47,1,0.432533733,453.2659071
chr2L,162000,164000,2L,2.00E+05,202000,73,1.5,0.396801599,445.6927055
chr2L,162000,164000,2L,202000,204000,95,4,0.344577711,528.8159684
chr2L,162000,164000,2L,204000,206000,73,1.5,0.42053973,470.1436041
chr2L,162000,164000,2L,206000,208000,67,3.5,0.390804598,547.0377958
chr2L,162000,164000,2L,208000,210000,57,1.5,0.430284858,446.8161196
chr2L,162000,164000,2L,210000,212000,34,1,0.355072464,441.9114039
chr2L,162000,164000,2L,212000,214000,52,1,0.450774613,459.6635734
chr2L,162000,164000,2L,214000,216000,54,1,0.437031484,451.4987436
chr2L,162000,164000,2L,216000,218000,30,1,0.414042979,454.0510919
chr2L,162000,164000,2L,218000,220000,37,1,0.386056972,438.6263469
chr2L,162000,164000,2L,220000,222000,35,6.5,0.380809595,556.8605159
chr2L,162000,164000,2L,222000,224000,42,18,0.410044978,768.5058531
chr2L,162000,164000,2L,224000,226000,5,2.5,0.406296852,723.7023784
chr2L,164000,166000,2L,164000,166000,443,1,0.363318341,503.932602
chr2L,164000,166000,2L,166000,168000,562,1,0.369815092,1212.633178
chr2L,164000,166000,2L,168000,170000,680,2,0.365317341,508.4044515
chr2L,164000,166000,2L,170000,172000,667,1,0.344327836,321.0036424
chr2L,164000,166000,2L,172000,174000,565,1.5,0.35882059,287.8260514
chr2L,164000,166000,2L,174000,176000,178,0.5,0.346826587,285.4514848
chr2L,164000,166000,2L,176000,178000,240,1,0.343328336,280.772684
chr2L,164000,166000,2L,178000,180000,503,1.5,0.378810595,295.404376
chr2L,164000,166000,2L,180000,182000,389,0.5,0.390054973,308.3014435
chr2L,164000,166000,2L,182000,184000,105,4,0.363818091,447.3114246
chr2L,164000,166000,2L,184000,186000,351,1,0.447276362,305.3527898
chr2L,164000,166000,2L,186000,188000,249,0.5,0.403298351,291.9373977
chr2L,164000,166000,2L,188000,190000,234,0.5,0.435532234,307.0496044
chr2L,164000,166000,2L,190000,192000,213,0.5,0.417541229,306.0589147
chr2L,164000,166000,2L,192000,194000,101,0.5,0.407796102,299.2270908
chr2L,164000,166000,2L,194000,196000,147,0.5,0.430034983,311.0497892
chr2L,164000,166000,2L,196000,198000,115,0.5,0.422788606,309.979192
chr2L,164000,166000,2L,198000,2.00E+05,101,0.5,0.430534733,306.220981
chr2L,164000,166000,2L,2.00E+05,202000,108,1,0.394802599,298.6477794
chr2L,164000,166000,2L,202000,204000,141,3.5,0.342578711,381.7710423
chr2L,164000,166000,2L,204000,206000,129,1,0.41854073,323.0986781
chr2L,164000,166000,2L,206000,208000,116,3,0.388805597,399.9928697
chr2L,164000,166000,2L,208000,210000,83,1,0.428285857,299.7711935
chr2L,164000,166000,2L,210000,212000,59,0.5,0.353073463,294.8664778
chr2L,164000,166000,2L,212000,214000,98,0.5,0.448775612,312.6186473
chr2L,164000,166000,2L,214000,216000,92,0.5,0.435032484,304.4538175
chr2L,164000,166000,2L,216000,218000,48,0.5,0.412043978,307.0061659
chr2L,164000,166000,2L,218000,220000,59,0.5,0.384057971,291.5814208
chr2L,164000,166000,2L,220000,222000,57,6,0.378810595,409.8155898
chr2L,164000,166000,2L,222000,224000,55,17.5,0.408045977,621.4609271
chr2L,164000,166000,2L,224000,226000,5,2,0.404297851,576.6574523
chr2L,166000,168000,2L,166000,168000,36,1,0.376311844,1921.333755
chr2L,166000,168000,2L,168000,170000,262,2,0.371814093,1217.105028
chr2L,166000,168000,2L,170000,172000,243,1,0.350824588,1029.704219
chr2L,166000,168000,2L,172000,174000,225,1.5,0.365317341,996.5266276
chr2L,166000,168000,2L,174000,176000,83,0.5,0.353323338,994.152061
chr2L,166000,168000,2L,176000,178000,116,1,0.349825087,989.4732602
chr2L,166000,168000,2L,178000,180000,193,1.5,0.385307346,1004.104952
chr2L,166000,168000,2L,180000,182000,152,0.5,0.396551724,1017.00202
chr2L,166000,168000,2L,182000,184000,36,4,0.370314843,1156.012001
chr2L,166000,168000,2L,184000,186000,140,1,0.453773113,1014.053366
chr2L,166000,168000,2L,186000,188000,86,0.5,0.409795102,1000.637974
chr2L,166000,168000,2L,188000,190000,78,0.5,0.442028986,1015.750181
chr2L,166000,168000,2L,190000,192000,72,0.5,0.424037981,1014.759491
chr2L,166000,168000,2L,192000,194000,28,0.5,0.414292854,1007.927667
chr2L,166000,168000,2L,194000,196000,58,0.5,0.436531734,1019.750365
chr2L,166000,168000,2L,196000,198000,42,0.5,0.429285357,1018.679768
chr2L,166000,168000,2L,198000,2.00E+05,26,0.5,0.437031484,1014.921557
chr2L,166000,168000,2L,2.00E+05,202000,40,1,0.40129935,1007.348356
chr2L,166000,168000,2L,202000,204000,46,3.5,0.349075462,1090.471619
chr2L,166000,168000,2L,204000,206000,45,1,0.425037481,1031.799254
chr2L,166000,168000,2L,206000,208000,36,3,0.395302349,1108.693446
chr2L,166000,168000,2L,208000,210000,32,1,0.434782609,1008.47177
chr2L,166000,168000,2L,210000,212000,15,0.5,0.359570215,1003.567054
chr2L,166000,168000,2L,212000,214000,26,0.5,0.455272364,1021.319224
chr2L,166000,168000,2L,214000,216000,33,0.5,0.441529235,1013.154394
chr2L,166000,168000,2L,216000,218000,15,0.5,0.41854073,1015.706742
chr2L,166000,168000,2L,218000,220000,17,0.5,0.390554723,1000.281997
chr2L,166000,168000,2L,220000,222000,19,6,0.385307346,1118.516166
chr2L,166000,168000,2L,222000,224000,16,17.5,0.414542729,1330.161503
chr2L,166000,168000,2L,224000,226000,3,2,0.410794603,1285.358029
chr2L,168000,170000,2L,168000,170000,167,3,0.367316342,512.8763009
chr2L,168000,170000,2L,170000,172000,682,2,0.346326837,325.4754918
chr2L,168000,170000,2L,172000,174000,606,2.5,0.36081959,292.2979008
chr2L,168000,170000,2L,174000,176000,205,1.5,0.348825587,289.9233342
chr2L,168000,170000,2L,176000,178000,242,2,0.345327336,285.2445334
chr2L,168000,170000,2L,178000,180000,509,2.5,0.380809595,299.8762254
chr2L,168000,170000,2L,180000,182000,423,1.5,0.392053973,312.773293
chr2L,168000,170000,2L,182000,184000,106,5,0.365817091,451.783274
chr2L,168000,170000,2L,184000,186000,390,2,0.449275362,309.8246393
chr2L,168000,170000,2L,186000,188000,239,1.5,0.405297351,296.4092471
chr2L,168000,170000,2L,188000,190000,204,1.5,0.437531234,311.5214539
chr2L,168000,170000,2L,190000,192000,174,1.5,0.41954023,310.5307641
chr2L,168000,170000,2L,192000,194000,92,1.5,0.409795102,303.6989403
chr2L,168000,170000,2L,194000,196000,157,1.5,0.432033983,315.5216387
chr2L,168000,170000,2L,196000,198000,111,1.5,0.424787606,314.4510414
chr2L,168000,170000,2L,198000,2.00E+05,75,1.5,0.432533733,310.6928305
chr2L,168000,170000,2L,2.00E+05,202000,101,2,0.396801599,303.1196289
chr2L,168000,170000,2L,202000,204000,122,4.5,0.344577711,386.2428917
chr2L,168000,170000,2L,204000,206000,96,2,0.42053973,327.5705275
chr2L,168000,170000,2L,206000,208000,96,4,0.390804598,404.4647192
chr2L,168000,170000,2L,208000,210000,81,2,0.430284858,304.2430429
chr2L,168000,170000,2L,210000,212000,57,1.5,0.355072464,299.3383273
chr2L,168000,170000,2L,212000,214000,86,1.5,0.450774613,317.0904968
chr2L,168000,170000,2L,214000,216000,76,1.5,0.437031484,308.925667
chr2L,168000,170000,2L,216000,218000,37,1.5,0.414042979,311.4780153
chr2L,168000,170000,2L,218000,220000,48,1.5,0.386056972,296.0532703
chr2L,168000,170000,2L,220000,222000,51,7,0.380809595,414.2874393
chr2L,168000,170000,2L,222000,224000,56,18.5,0.410044978,625.9327765
chr2L,168000,170000,2L,224000,226000,4,3,0.406296852,581.1293018
chr2L,170000,172000,2L,170000,172000,299,1,0.325337331,138.0746828
chr2L,170000,172000,2L,172000,174000,840,1.5,0.339830085,104.8970917
chr2L,170000,172000,2L,174000,176000,270,0.5,0.327836082,102.5225251
chr2L,170000,172000,2L,176000,178000,375,1,0.324337831,97.84372434
chr2L,170000,172000,2L,178000,180000,580,1.5,0.35982009,112.4754163
chr2L,170000,172000,2L,180000,182000,528,0.5,0.371064468,125.3724839
chr2L,170000,172000,2L,182000,184000,85,4,0.344827586,264.3824649
chr2L,170000,172000,2L,184000,186000,394,1,0.428285857,122.4238302
chr2L,170000,172000,2L,186000,188000,263,0.5,0.384307846,109.0084381
chr2L,170000,172000,2L,188000,190000,275,0.5,0.416541729,124.1206448
chr2L,170000,172000,2L,190000,192000,257,0.5,0.398550725,123.1299551
chr2L,170000,172000,2L,192000,194000,98,0.5,0.388805597,116.2981312
chr2L,170000,172000,2L,194000,196000,186,0.5,0.411044478,128.1208296
chr2L,170000,172000,2L,196000,198000,138,0.5,0.403798101,127.0502324
chr2L,170000,172000,2L,198000,2.00E+05,98,0.5,0.411544228,123.2920214
chr2L,170000,172000,2L,2.00E+05,202000,155,1,0.375812094,115.7188198
chr2L,170000,172000,2L,202000,204000,147,3.5,0.323588206,198.8420827
chr2L,170000,172000,2L,204000,206000,156,1,0.399550225,140.1697184
chr2L,170000,172000,2L,206000,208000,114,3,0.369815092,217.0639101
chr2L,170000,172000,2L,208000,210000,78,1,0.409295352,116.8422339
chr2L,170000,172000,2L,210000,212000,68,0.5,0.334082959,111.9375182
chr2L,170000,172000,2L,212000,214000,107,0.5,0.429785107,129.6896877
chr2L,170000,172000,2L,214000,216000,109,0.5,0.416041979,121.5248579
chr2L,170000,172000,2L,216000,218000,54,0.5,0.393053473,124.0772062
chr2L,170000,172000,2L,218000,220000,68,0.5,0.365067466,108.6524612
chr2L,170000,172000,2L,220000,222000,68,6,0.35982009,226.8866302
chr2L,170000,172000,2L,222000,224000,58,17.5,0.389055472,438.5319674
chr2L,170000,172000,2L,224000,226000,7,2,0.385307346,393.7284927
chr2L,172000,174000,2L,172000,174000,435,2,0.354322839,71.71950072
chr2L,172000,174000,2L,174000,176000,273,1,0.342328836,69.34493412
chr2L,172000,174000,2L,176000,178000,430,1.5,0.338830585,64.66613332
chr2L,172000,174000,2L,178000,180000,788,2,0.374312844,79.29782532
chr2L,172000,174000,2L,180000,182000,630,1,0.385557221,92.19489285
chr2L,172000,174000,2L,182000,184000,115,4.5,0.35932034,231.2048739
chr2L,172000,174000,2L,184000,186000,452,1.5,0.442778611,89.24623917
chr2L,172000,174000,2L,186000,188000,281,1,0.3988006,75.83084704
chr2L,172000,174000,2L,188000,190000,310,1,0.431034483,90.94305378
chr2L,172000,174000,2L,190000,192000,305,1,0.413043478,89.95236404
chr2L,172000,174000,2L,192000,194000,131,1,0.403298351,83.12054016
chr2L,172000,174000,2L,194000,196000,229,1,0.425537231,94.94323857
chr2L,172000,174000,2L,196000,198000,133,1,0.418290855,93.87264133
chr2L,172000,174000,2L,198000,2.00E+05,116,1,0.426036982,90.11443039
chr2L,172000,174000,2L,2.00E+05,202000,147,1.5,0.390304848,82.54122877
chr2L,172000,174000,2L,202000,204000,160,4,0.33808096,165.6644916
chr2L,172000,174000,2L,204000,206000,138,1.5,0.414042979,106.9921274
chr2L,172000,174000,2L,206000,208000,120,3.5,0.384307846,183.8863191
chr2L,172000,174000,2L,208000,210000,126,1.5,0.423788106,83.66464283
chr2L,172000,174000,2L,210000,212000,76,1,0.348575712,78.7599272
chr2L,172000,174000,2L,212000,214000,152,1,0.444277861,96.51209666
chr2L,172000,174000,2L,214000,216000,102,1,0.430534733,88.34726687
chr2L,172000,174000,2L,216000,218000,62,1,0.407546227,90.8996152
chr2L,172000,174000,2L,218000,220000,75,1,0.37956022,75.47487019
chr2L,172000,174000,2L,220000,222000,58,6.5,0.374312844,193.7090392
chr2L,172000,174000,2L,222000,224000,68,18,0.403548226,405.3543764
chr2L,172000,174000,2L,224000,226000,11,2.5,0.3998001,360.5509017
chr2L,174000,176000,2L,174000,176000,46,0,0.330334833,66.97036752
chr2L,174000,176000,2L,176000,178000,148,0.5,0.326836582,62.29156672
chr2L,174000,176000,2L,178000,180000,281,1,0.362318841,76.92325871
chr2L,174000,176000,2L,180000,182000,210,0,0.373563218,89.82032625
chr2L,174000,176000,2L,182000,184000,41,3.5,0.347326337,228.8303073
chr2L,174000,176000,2L,184000,186000,176,0.5,0.430784608,86.87167257
chr2L,174000,176000,2L,186000,188000,114,0,0.386806597,73.45628044
chr2L,174000,176000,2L,188000,190000,97,0,0.41904048,88.56848718
chr2L,174000,176000,2L,190000,192000,128,0,0.401049475,87.57779744
chr2L,174000,176000,2L,192000,194000,49,0,0.391304348,80.74597356
chr2L,174000,176000,2L,194000,196000,84,0,0.413543228,92.56867197
chr2L,174000,176000,2L,196000,198000,69,0,0.406296852,91.49807473
chr2L,174000,176000,2L,198000,2.00E+05,49,0,0.414042979,87.73986379
chr2L,174000,176000,2L,2.00E+05,202000,45,0.5,0.378310845,80.16666217
chr2L,174000,176000,2L,202000,204000,76,3,0.326086957,163.289925
chr2L,174000,176000,2L,204000,206000,70,0.5,0.402048976,104.6175608
chr2L,174000,176000,2L,206000,208000,37,2.5,0.372313843,181.5117525
chr2L,174000,176000,2L,208000,210000,42,0.5,0.411794103,81.29007623
chr2L,174000,176000,2L,210000,212000,36,0,0.336581709,76.3853606
chr2L,174000,176000,2L,212000,214000,37,0,0.432283858,94.13753006
chr2L,174000,176000,2L,214000,216000,47,0,0.41854073,85.97270027
chr2L,174000,176000,2L,216000,218000,15,0,0.395552224,88.5250486
chr2L,174000,176000,2L,218000,220000,30,0,0.367566217,73.10030359
chr2L,174000,176000,2L,220000,222000,11,5.5,0.362318841,191.3344726
chr2L,174000,176000,2L,222000,224000,17,17,0.391554223,402.9798098
chr2L,174000,176000,2L,224000,226000,2,1.5,0.387806097,358.1763351
chr2L,176000,178000,2L,176000,178000,57,1,0.323338331,57.61276592
chr2L,176000,178000,2L,178000,180000,495,1.5,0.35882059,72.24445791
chr2L,176000,178000,2L,180000,182000,370,0.5,0.370064968,85.14152545
chr2L,176000,178000,2L,182000,184000,70,4,0.343828086,224.1515065
